,count,hate_speech,offensive_language,neither,class,tweet
6509,3,0,3,0,1,@elchavaloko who cares tbh ones a shitty dirty Argentino &amp; the other is a feather fisted nigger
6510,3,0,1,2,2,"@elementjetson thank you mint - happy Mothafuggin birthday too, hoe!! &#128155;&#9994;"
6511,3,0,3,0,1,@elise_palmer im assuming mickey bubbles
6512,3,0,3,0,1,@elise_palmer sounds like gypos to me - they used to do this all the time where I lived
6513,3,0,3,0,1,@elise_palmer youre cheating on mickey bubbles! :O
6515,3,0,0,3,2,@ellese97 your rhyming is ghetto
6516,3,0,3,0,1,@elliottgianaris gook
6517,3,0,3,0,1,@emilysteers WASP EGGS
6518,3,0,3,0,1,@emmyhighr0ller @Cyberobama 
6519,3,0,3,0,1,"you sound like a real cunt"""
6520,3,0,3,0,1,@emmysetter14 dayum saterlyt shoz un bayg ho-ul
6521,3,0,2,1,1,@englandlauren @iain4harrison @oliviaboncic sprite* hoe
6522,3,0,2,1,1,@ennuitimes clever monkey!
6523,3,1,2,0,1,@ennuitimes mostly move ya dumb bitch! Haha
6524,3,1,2,0,1,@eonline @KimKardashian @kanyewest mr. and mrs trash
6525,3,0,3,0,1,@eonline she looks like a real dyke now
6526,3,0,3,0,1,@equallydestruct bitch firstly it's resting on my titties and secondly if U WAS PAYING ATTENTION YOUD HAVE SEEN WHEN I SAID I ROLLED INTO IT
6527,6,0,6,0,1,@equallydestruct lmao don't fight me you don't know my ghetto ass school dude I highly doubt that since I don't give a fuck about it
6528,3,0,1,2,2,@ericxmorrison you can't get rid of me that easily bitch
6529,6,2,1,3,2,@erinscafe Bu I do. I do hate the playa. And the Yankees. If I hate the Yankees for their payroll I have to hate the Dodgers.
6530,3,2,1,0,0,@erinscafe If I have to watch baseball I actually go for the Mets because Jon Stewart. And fuck the Yankees.
6531,3,0,3,0,1,"@erinscafe We hate the Yankees though, right? I feel like I'm really good at hating them."
6532,3,0,0,3,2,@erinscafe We hate them more than the Cowboys and Yankees.
6533,3,0,3,0,1,"@eruditetina @Orgleader Hey @RevJJackson why dont u get ""involved in black on black situations""? 'Cause hate whitey? B honest now #MikeBrown"
6534,3,0,2,1,1,@erykadamitio_ @RiRi_Candee why nobody never invite me to no lesbian party. ): bitches.
6535,3,0,3,0,1,@es_jump i know imma broke ass bitch
6536,3,0,1,2,2,"@esn_Josh @esn_Waves @ESN_Creeper @GT_Parthenon bitch please, are you trying to say I was closer to Philly than you"
6537,3,1,2,0,1,@espinosa_32 pussy pussy pussy
6538,3,0,3,0,1,@espinosa_32 you're a bitch
6539,3,0,3,0,1,@espn Stop blowing the spurs pussies #HalftimeSpeech
6540,3,0,3,0,1,@etellurian @vcortesusmc too many little whiney bitches in AMERICA. 
6541,3,0,3,0,1,Someone to CRY about ANYTHING! 
6542,3,0,3,0,1,"IE: Kids MUST WEAR Bicycle Helmets!"""
6543,3,0,3,0,1,@evanaleks living with my bitches #live #thuglife http://t.co/upL2ZYn5v1
6544,3,1,2,0,1,@ew_karina @lanemichelle_ pussies
6545,3,0,3,0,1,@eze12373 I'll come rape your wife bitch boy
6546,3,1,2,0,1,@fabbymichelle bitch no &#9995;&#128514;
6547,3,0,3,0,1,@fabbymichelle cause I didn't wanna see your bitch ass
6548,3,0,0,3,2,@fabbymichelle your one of my bitches you make money for me !
6549,3,0,3,0,1,@fairflattaxnow @Morning_Joe @JoeNBC hey #teabagger the law made it a FELONY to keep and collect the records. Get your facts straight
6551,3,0,0,3,2,@fairflattaxnow discredited by whom? Per the government the study is good and factual. Pay your bills moocher teabaggers and republicans
6552,3,1,2,0,1,"@fallenloki @NotoriousBM95 @Buckm00se lmfaooo how many ""returns"" has this faggot gotten?"
6553,3,0,3,0,1,@fangsbites @the506 Huge Yankee fan....enjoy http://t.co/tKM8l9Ty
6554,3,0,1,2,2,@fawfulfan @BigKahuna919191 @alfranken birds of a feather. go away
6555,3,0,3,0,1,@feliciawolfee thanks hoe&#128522;
6556,3,0,3,0,1,@felicity182 a pussy in ur mouth is a really good stress reliever doctors recommend
6557,3,0,3,0,1,@felicity182 i think u need a massage or a pussy in your mouth to make u feel less stressed out don't u think?
6558,3,0,3,0,1,@felipefrost23 you can be whatever you want since you aren't a lying ass bitch ass childish ass mother fucker
6559,3,0,3,0,1,@femalejokerhoee yeah he sucks just like the other fags who are... oh nevermind there are NO fags in the #NFL
6560,4,0,0,4,2,@fennecuskitsune you've got no sole
6561,9,6,3,0,0,"@feverspell @NYRKelsMads I'll do it! @1dgroupiegossip In the UK, ""Fag"" means cigarette and a ""faggot"" is a bundle of sticks, you homo."
6562,3,0,0,3,2,"@finnj97 @estellerbabe_96 just admit you started the shit by calling her out, and that you're being a bitch, and we'll all move on &#128129;"
6563,3,0,3,0,1,@finnj97 bitches
6564,3,0,3,0,1,"@firemunky Google's a bitch: ""Your search - Ann B. Davis Sexy- did not match any image results."""
6565,3,2,1,0,0,"@firemunky I said I'm a vagina, but not a fag. Who HASN'T seen that movie?"
6566,3,0,3,0,1,"@firemunky When did we become a nation of giant dripping whiny pussies, anyway?! MAKE THIS DUDE PRESIDENT! Of Iraq, even. He's the MAN!"
6567,3,0,3,0,1,@fitsnews Nevermind. Still a little bitch. http://t.co/zpYPjBU5YU
6568,3,0,0,3,2,@floridalex51 might need you to pummel a bitch &#128074;&#128071;
6569,3,0,3,0,1,@flyyImpact Yo follow me back nigguh
6570,3,0,2,1,1,@foreverschmoked vertical nip bars..I already have horizontal ones so I think it'll look hella cute
6571,3,0,0,3,2,"@forgivemehera also, I put 'i touch myself' on a ned/chuck mix."
6572,3,0,3,0,1,@frances_simply pussy
6573,3,0,3,0,1,@frances_simply you still ugly then a hoe and you still look like muffie off Arthur &#128527;&#128527;&#128526;&#128526;
6574,6,1,5,0,1,@frankthetank215 @Jim_McCloskey Fran is a hillbilly Virginia mountain man who has pre-1800s white Anglo-Saxon beliefs #frankensteinMD #kikme
6575,3,1,2,0,1,@frankxlz @italian_montana fuck off frank you pussy
6576,3,0,3,0,1,@fredabrahams @Brown_Moses I saw the actual tweet while scanning Jihadi accounts. They put a screen shot of it with: all aid workers r spies
6577,3,0,3,0,1,"@freddurst shut up faggot, no one cares"
6578,3,0,0,3,2,"@freeyungnwild ""bitches talk shit, you got the right to swerve"" god damnit you are da shittt"
6579,3,0,0,3,2,@freeyungnwild where's ours at nigguh !
6580,3,2,1,0,0,@freshalina I call those my ghetto nunchucks...the reason I went 2 jail as well :(
6581,3,0,3,0,1,@freshestcrook @_MamaTosha lmao he lyin sis! His bitch told me if any light bulb in the whole wide world light up today i ca fuck
6582,3,1,2,0,1,@fucktyler fuck you spear chucker
6583,3,0,3,0,1,@fucktyler lmao bitch is dumb slap her up
6584,3,0,3,0,1,@fucktyler me too Tyler it just makes me think that they're lil nigger baby hoodrats.
6585,3,1,2,0,1,@fyps__ my fuckin name hoe
6586,3,0,3,0,1,@gCan28 @JeremyWGR 
6587,3,1,2,0,1,"""amefanye hivi na hivi"""
6588,3,0,3,0,1,"And then everyone bitches anyways. The guy can't win with the fans we have. We would run Revis out of here in his prime"""
6589,3,1,2,0,1,@gabbella03 rt something else from another bitch in panties about love I swear
6590,3,1,2,0,1,@gabby_moscato @Huntermoore They would make a great baby bird pic bruh!
6591,3,0,3,0,1,@gabebaxter text me fag
6592,3,0,3,0,1,@gallinofmilk fight me hoe
6593,3,0,3,0,1,@garcialaura_ haha ya hit that hoe right there
6594,4,0,4,0,1,"@garcialaura_ lol my bad, I forgot that hoe made ya sad"
6595,3,0,3,0,1,@garcialaura_ rt! You'll see watch he finna hit that hoe and put some
6596,3,1,2,0,1,@garrett_winker bitch I wasn't following u in the first place get the fuck off my tl.
6597,3,0,3,0,1,@garrett_winker bitch have you ever seen me fight why you even talking shit?
6598,3,0,3,0,1,@garrett_winker bitch shut yo little ass up fucking no color emo faget ads nigga u call me dumb but u don't know shit
6599,3,2,1,0,0,"@garrett_winker bitch. What I like pussy go away u doing to much talking too much, I talk with my fist and u can get and yo dad little fuc"
6600,3,0,3,0,1,@garrett_winker or one of them bitches just be talking shit but not bout shit
6601,3,1,2,0,1,"@garrett_winker shit what's up with then hoes I'll do both hoe, Am pretty sure u not on my level"
6602,3,0,3,0,1,@garrett_winker wow u hoe is the term for women
6603,3,1,2,0,1,"@gayle_ryan I don't hate the Japs. But, I AINT FORGETTING GETTIN JAPPED EITHER."
6604,3,0,3,0,1,@geezuss562 ur fucken lame bitch &#128536;
6605,3,0,3,0,1,@gellebeaux_ thats thot pussy? & # 128514;
6606,3,0,3,0,1,"@gellebeaux_ whatever hoe bitch #1 them ""fags"" beat yall sad asses too"
6607,3,0,3,0,1,@genuineMitzi @NonVictional fags.!
6608,3,0,3,0,1,@geokthree I literally just told @Black_SinS to his face how trash he is at the shop in hooping
6609,3,1,2,0,1,@georgiathenewsa @Rosaalbae your tits may be better looking but her face makes you like a Asian or Latina tranny #facts
6610,3,0,3,0,1,@georgiathenewsa you look like a welfare bitch compared to Latinas I date and fuck. You need fashion and makeup tips tbh
6611,3,1,2,0,1,"@gerfingerpoken2 His job as US Prez, to protect us is throw in trash..Ebola ER at our cost Daniel, both money &amp; lives! DoG"
6612,3,0,3,0,1,@gezus__ @Buckm00se lol this faggot hid from the moon boss we i was helping him
6613,3,0,3,0,1,@gezus__ @MANIAC3X @Buckm00se but Never to moose lol log off faggot your finished
6614,3,0,3,0,1,@gezus__ @MANIAC3X @bam00se @Woody_AFC mean bro fucking faggot
6615,3,0,3,0,1,"@gezus__ You bitch. Come on you bitch. You scared coward, you not man enough to fuck with me. You can't last two minutes in my world bitch."
6616,3,0,3,0,1,@gezus__ die in a car accident then faggot
6617,3,0,3,0,1,@gezus__ you gunna let that bitch do you like that?
6618,3,0,3,0,1,"@ghostattics translation: ""i like how i dont really have to think about it"" or ""i dont think queers deserve a happy ending"""
6619,3,0,3,0,1,@giannarromano Fuckin moulinyan &#127814;
6620,3,0,3,0,1,@giantsniners85 he's the definition of little squirrelly bitch
6621,3,0,3,0,1,@gifs http://t.co/J1PWlaeRCu (via @teapot)
6622,3,0,3,0,1,@gillbowski7 @MasiBlatnoy @DroBaby_ fuckkn hate when he fights. Being a big pussy all the time.
6623,3,0,3,0,1,@gillis_seth @_B_R_Y_C_E_ where you at bitch
6624,3,0,3,0,1,"@ginamariez im an ole bitch in Memphis,tn. and I think u rock also"
6625,3,0,3,0,1,@glaad why do you guys cry and whine whenever someone says faggot? it's ridiculous.
6626,3,2,1,0,0,@gln @capotej Do you think the guinea pig was okay? :(
6627,3,0,3,0,1,@gmalko1 @jakeywakeyz a hour you're home and chillin and I'm working pussy &#128536;
6628,3,0,3,0,1,@gmalko1 lmaooo fag
6629,3,0,3,0,1,@godrocamora416 faggot
6630,3,0,3,0,1,@goldielocks512 Bitch pussy
6631,3,0,3,0,1,@goldietaylor @theGrio puppets like Don will intentionally and forever cripple our people's ability to unify a Eco and political consensus
6632,3,0,3,0,1,@goldiethegamma @CLoprestiWFAN I'm referring to the second down put Vick in slot play #trash
6633,3,0,3,0,1,@goldnsilvercoin @TheOregonianBoo @RepBonamici God forbid! She actually voted to give people affordable insurance rates. That bitch #teabag
6634,3,0,3,0,1,@goldnsilvercoin the worst terrorists are republican teabaggers...
6635,3,0,3,0,1,@goldnsilvercoin this guys company had best year EVER...under Obama....conservative teabaggers are scum
6636,3,2,1,0,0,@gonzalez_sassy ur not sassy white trash change ur username
6637,3,2,1,0,0,@goodgraces_ k bitch http://t.co/itUAHyHc0R
6638,3,1,2,0,1,@goodgraces_ ok faggot http://t.co/zdGtE9GvzX
6639,3,0,3,0,1,@grandeftlou and bullying? I didn't know u could bully over the internet?? And the bitch came at me so idk why u in my mentions bruh
6640,3,0,3,0,1,@greekkid31 @TaraSetmayer @TheWillDunne yes true reagan was the first..ike wouldnt. While president and he was supreme allied commander.
6641,3,1,2,0,1,"@gregorious13 I don't understand it, there's trash cans/dumpsters everywhere and if there's not, just wait till you go somewhere with one."
6642,3,0,3,0,1,@gregorykohler yo girl whats yr potential? I wanna retard it
6643,3,3,0,0,0,@greyyygoose @JawShoeeAhhh no bitch lol
6644,3,0,3,0,1,"@grinand BTW, Happy Birthday, Charlie! Get better soon!"
6645,3,0,3,0,1,"@grinand http://www.youtube.com/watch?v=LRtKAQJUc3g Stay safe out there, Charlie."
6646,3,0,3,0,1,@grrizzIy @YUNGxSMBA the only place for a ho in the garden
6647,3,0,3,0,1,@grrizzIy pudding it right in her pussy
6648,3,1,2,0,1,@grrizzIy right in the fucking pussy
6649,3,0,2,1,1,@gundeathjournal @ackdoc @nra lax gun laws? Ur retarded. There's murder there bcuz no one can defend themselves. Only crooks have guns there
6650,3,1,2,0,1,"@gusandrews HEY! I'M still on LambdaMOO. (and it really is empty, nobody to talk to except that asshole bird...)"
6651,3,3,0,0,0,@gusunger feels like a video a band would pussy out on releasing. Thank god spiritualized is still around to make up for it all.
6652,3,2,1,0,0,@gvvenivere learn how to type ya hillbilly
6653,3,0,3,0,1,"@gypsydylann real girls like ""impress me bitch"" &#128075;"
6654,3,1,2,0,1,@hadley106 @zimm16 bailey is gettin pussy
6655,3,0,3,0,1,@hand_tex @drapermark37 humans are evil man. Cutting tusks of these beautiful animals so chinks think the get a hard on.
6656,3,0,3,0,1,@hannah_clare12 I'm on my way to the gym already but thx bitch
6657,3,0,3,0,1,@hannahtherapper @yunglust so when a certain season comes around it's time to be a hoe
6658,3,1,2,0,1,"@hardball @Milbank Chris stop your angry bird spitting n Dana go hail ur racial tendicies, u didn't infor, carter rt n u never talk abt him"
6659,3,0,3,0,1,"@hardball @now @hardball_chris now jimmy want to talk trash would've ,should've, could've now, Chris stop talking and spitting!!!!!!!!!!!!!!"
6660,3,0,3,0,1,@harley_schuder @ShitPussiesSay and you're a hoe
6661,4,0,4,0,1,@harley_schuder bitch where you goin?
6662,3,0,3,0,1,@harley_schuder bitch where you going?
6663,3,1,2,0,1,"@harley_schuder hoe"""
6664,3,0,3,0,1,@harley_schuder k bitch niggas
6665,3,0,3,0,1,@harmon_lauren being a stupid bitch apparently.
6666,3,1,2,0,1,@haydenhill13 @aknadnrye @Sam_James3 @khalilreed indeed I did nigga is too over used so I use nigger
6667,3,1,2,0,1,@haylebopp Diaval gets a pass by virtue of mostly being a bird.
6668,3,0,3,0,1,"@haylebopp last year i had to explain why ""queer theory"" is the acceptable academic term"
6669,3,2,1,0,0,"@haylgroot ......bitch &#128530; yeah it was me.. Caught me red handed, sorry @jennholly"
6670,3,2,1,0,0,@hayyllss Merry Christmas Hun ! &#127877;&#127876;&#10084;&#65039;
6671,3,0,3,0,1,@hazelinaaax3 @olivia_hrbek @kristiexox3 fuck Olive that bitch
6672,3,0,3,0,1,@heartlle @Kaleigh_McNasty bitch look like she gon blow away fr!
6673,3,0,0,3,2,@heavensenttynae nd you kno how much I love clams lol
6674,3,0,3,0,1,@heavensenttynae you kno I love stuffed clams bai
6675,3,0,2,1,1,"@hekterr don't stop now half breed, I'm just starting to learn about what makes you a dumb ass"
6676,3,0,3,0,1,@helenyvonnem they already have. Are you retarded?
6677,3,0,3,0,1,@helliesmalls @Huntermoore crazy bitch why
6678,3,0,3,0,1,@hellobaphomet 
6679,3,0,3,0,1,"Are you sure you ain't colored?"""
6680,3,0,0,3,2,@helloookrisssy lol I don't got nothin against nobody witta man. I'm just sayin summa these hoes be lyingggggg
6681,3,1,2,0,1,@hellootitty nigger
6682,3,1,2,0,1,@hernandez719 ayy might as well get. Fat hoes don't even like abs nomo they like balla bellys
6683,3,2,1,0,0,@heydenbunsyolo @jordan536633 @bird_lovin bitch no u not u look like a full breaded cracker
6684,6,1,5,0,1,@heydenbunsyolo @jordan536633 @bird_lovin yea native and black proud then a bitch
6685,3,1,2,0,1,"@heydenbunsyolo and how is that what I'm suppose to go for the team who beat us, that's retarded"
6686,3,0,3,0,1,@heydenbunsyolo really u use in another nigga name and u follow a nigga who doesn't fucking like you your a faggot kok eyed mother fucker
6687,3,0,3,0,1,@heydenbunsyolo then bitch how about u go read wtf I put then
6688,3,0,3,0,1,"@heyrmbr I never played Halo, too busy slaying bitches"
6689,3,0,3,0,1,@heyrmbr probs that fag Vhia
6690,3,1,2,0,1,@heyyayled dgaf hoe
6691,3,2,1,0,0,@heyyayled do i have to repeat myself u white trash
6692,3,0,3,0,1,@hi_imkadie I wouldn't know cause i don't fuck with these hoes
6693,3,1,2,0,1,@hidalgoparadise lol its #hoe bitch ass
6694,3,2,1,0,0,"@hiyathanda_alps ""that hoe over there"""
6695,3,2,0,1,0,@hmianturner boooooi that's TMI for these hoes
6696,3,0,3,0,1,@hoes &#9829;
6697,3,3,0,0,0,@holmes0786 only if its yellow cake &amp; chocolate frosting
6698,3,2,1,0,0,@holyh00ker he looks like a pretty dyke&#128129;&#10024;
6699,3,0,3,0,1,"@hotzgeor Kept the border open to disease from Central America, lowest workforce part. % since Carter, yep, a real boon to NC.@ThomTillis"
6700,3,0,3,0,1,@hunterbuch66 @kieffer_jason @sbsylvester all u can pull is the fucking retard
6701,3,1,2,0,1,@hunterbuch66 @kieffer_jason @sbsylvester my bitch doesn't even know you so wtf r u talking about nigga stop fucking dreaming
6702,3,0,3,0,1,@hunterbuch66 @kieffer_jason @sbsylvester yo fat ugly ass couldn't even pull the ugly bitch in the school
6703,3,2,0,1,0,@hwkj01 @PushinWeight @dmankow69 @AstroPatriot Somebody who's that much of a moron and a pussy doesn't belong on the force.
6704,3,0,3,0,1,@hxhsharingan666 did you make an animal cracker taco
6705,3,1,2,0,1,@i2ose is it full of niggers
6706,3,0,3,0,1,@iAM_tRoyal5 @Briscoefunnyguy @I_GotOne @_KaeeJones lmaoooo that hoe look like &#128058;
6707,3,0,2,1,1,@iAM_tRoyal5 @Briscoefunnyguy @I_GotOne @_KaeeJones naw he should drop that bitch off in south Dallas with the rest of the homeless dogs
6708,3,2,1,0,0,@iAM_tRoyal5 @Briscoefunnyguy @I_GotOne @_KaeeJones tell me this nigga ain't purple then a bitch nigga not black http://t.co/id4xcmv9zU
6709,3,0,3,0,1,@iAM_tRoyal5 @TeflonDon4200 @Bossman_Carl Mammy push you out and had a white baby like a bitch
6710,3,0,3,0,1,@iAM_tRoyal5 @treydayy_ @TeflonDon4200 @Bossman_Carl big bro thought he was on house party's pajama jam like a bitch http://t.co/djuvhsBy84
6711,3,2,1,0,0,@iAM_tRoyal5 like bitch and a gram
6712,3,2,1,0,0,@iAM_tRoyal5 lol I would've beat that hoe up
6713,3,0,2,1,1,@iAmMarshall27 yeah man all my niggas dipped to the cars and left and I was in a barn getting chased by the ghetto bird
6714,3,0,0,3,2,@iAyanna_ young thug ain't earn his strips yet lol just a few 2k14 bangers. Wiz can do dat cuz he not a lil nigguh of the rap game lol
6715,3,2,1,0,0,@iBaneXx @Misflame @DeathcoreBabe I just don't wanna get looked at funny when I say nigger in public...
6716,3,1,0,2,2,@iDO_me2 @coldhearted9_ basically any foams over a 8 ugly... All dem bitches look big long an floppy (nh)
6717,3,1,2,0,1,@iDoSexWell @MamiJuuki @Baddiies @AjukiWebster the nerve of these hoes
6718,3,0,3,0,1,@iGivePussyCPR baker planted an M-80 in that bitch. When white guy lights the wick... &#128163;
6719,3,2,1,0,0,@iGivePussyCPR monkey &amp; his cigarette. He's dead serious &#128514;
6720,3,0,3,0,1,@iH8TvvitterHoes @breezyfrmdablok so you was in a female DMs talking to another nigga... You're a faggot b
6721,3,0,3,0,1,@iH8TvvitterHoes @breezyfrmdablok tell me how that sounds stupid? You were pretending to be a female and talking to a guy. You a faggot
6722,3,1,2,0,1,@iH8TvvitterHoes @breezyfrmdablok what do you mean nice try? I'm right nigga. You a faggot. If you wanna argue bout anything else continue
6723,3,0,3,0,1,@iKeithDJack your bitch in Houston
6724,3,0,3,0,1,@iLLEGALLYBadd my boy said this last night. I'll be in the gym Bc I refuse to be sloppy like these bad built bitches lol
6725,3,0,3,0,1,@iLLmak3Ufamous oh bitch! ... I just saw your instagram post and I SCREAMED
6726,3,0,3,0,1,"@iLikeGirlsDaily ""rate my hoe"" @MakeItKNasty"
6728,3,0,3,0,1,@iLoveQui that hoe suck
6729,3,0,3,0,1,@iMGorgeous_HOES I learned from the great Asia Torres &#128583; take notes bitch &#128514;&#128514;
6730,3,0,3,0,1,@iMGorgeous_HOES eew bitch get out of my carrrr
6732,3,0,3,0,1,@iNURSELISA @MailOnline 
6733,6,1,5,0,1,"See dis what happens when a colored man move into @Rotten_Soil&#160;'s neighborhood. He ain't been sick fo 10 days"""
6734,3,1,2,0,1,@iNURSELISA @blackredsoxfan 
6735,3,0,0,3,2,"It's a nice way of callin y'all honkies"""
6736,3,1,2,0,1,@iSkypeYourMomz @TrapGod3sss And I really be thuggin wtf I look like hanging around some lil chipotle Jamba Juice ass bitches&#8221; like &#128686;&#128686; &#128557;&#128514;&#128557;&#128514;
6737,3,0,3,0,1,@iStandy is he chunky?
6738,3,0,0,3,2,@iStricer You are hairy like a monkey. : P
6739,3,0,0,3,2,@iTakeOverTLs home of that one hoe Katrina
6740,3,2,1,0,0,@iamJAYUNO shuddup hoe
6741,3,2,1,0,0,"@iamSHIRAQ ion have a FB, niggas on twitter ain't worried about me, &amp; them IG nigga foe EVERYBODY so try again &#128514; my BFFL got the hoes"
6742,3,2,1,0,0,@iamadamg_ fuckin bitches talkin shit bout to get hit.
6743,3,2,1,0,0,@iambillyshears shoulda came to my family's dinner tonight....we talked about shitting and negros.
6744,3,0,3,0,1,@iamkrause 
6745,3,0,0,3,2,"I ain't never orderin from no colored pizza stow"""
6746,3,1,2,0,1,@iamkrause 
6747,3,0,3,0,1,"I see da dayd presidents coz my bitches and hoes be makin money day way"""
6748,3,0,3,0,1,@ianbmaggard @kade_melton im going to miss that big nig
6749,3,0,3,0,1,"@ianbmaggard lol @ all the kids that act ""redneck"" in Oviedo"
6750,3,0,3,0,1,@iank12 bitch
6751,3,1,2,0,1,"@icpchad @UnseeingEyes ......monkey look, just like you!"
6752,3,0,3,0,1,@idclogan bad ass bitch!
6753,3,0,3,0,1,@idkconstancio I'm trash
6754,3,0,3,0,1,@idochips honky tonk badonka ankh
6755,3,0,3,0,1,@iiAK lmaoo boy how you think Benny heard it lol i was blasting that bitch
6756,6,0,6,0,1,@iiAK yea ima spin on yo hoe at about 15 after 12
6757,3,0,3,0,1,@iiTweet_YuLurk &#128514;&#128514;&#128128;&#128128;&#128128;&#128128;bitch you outta line
6758,3,1,2,0,1,@ijrojo @cameron_ast @lanahudsonnn r u still talking smh bitch idgaf what u is stfu talking to u just going around circles
6759,3,2,1,0,0,@ileny13 @GiselleMaryy fuck up hoes meaning stfu hoes lol &#128517;
6760,6,0,6,0,1,@ileny13 @GiselleMaryy fuck up hoes!
6761,3,0,3,0,1,@illbreatheyouin happy birthday faggot.
6762,6,0,6,0,1,@illest_will @djdynamiq @edrobersonsf @sarahliz_sf TOP NOTCH bitches
6763,3,0,3,0,1,@ilove_2pac if you're concerned about how much your lady makes then that's some bitch shit to me and you need your ego stroked
6764,3,0,2,1,1,"@ilovemytroops @SenatorTimScott I see. So you feel betrayed, your racism comes out. Shocked you didn't call him Uncle Tom you bitter loser"
6765,3,0,1,2,2,@ilovetmills faggot
6766,3,0,3,0,1,@im_jessicaaaaa ok hoe
6767,3,1,2,0,1,@im_sarcasticc &#128527;&#128527;&#128527; Yas bitch . Don't have too much fun
6768,3,1,2,0,1,@imdevincarlson trash*
6769,3,1,2,0,1,@imgooby you're not funny trash
6770,3,0,0,3,2,@imgorejess by not being an unloyal retard
6771,3,0,3,0,1,@imjoshdean That's hoser eh to you. http://t.co/QuLrtOWmLB
6772,3,0,3,0,1,@immSpeed whatchu gon do bout it bitch
6773,3,0,3,0,1,@imxnii_ I swear this is just disgraceful like a bitch line a really be dry all day I'll only get emails from pacsun ! &#128557;&#128299;
6774,3,0,3,0,1,@infidelpamelaLC #Allah can KISS MY ASS!
6775,6,0,0,6,2,"And yes, MUHAMMED was a bitch! Just like OSAMA BINLADEN!"""
6776,3,2,1,0,0,"@infidelpamelaLC I'm going to blame the black man, since they always blame ""whitey"" I'm an equal opportunity hater."
6777,3,0,3,0,1,@insta_trixx @itsjustlindaa @_xojaclyn my name is ollie bitch
6778,3,1,2,0,1,@intheKCmix Pau pissed me off like Boozer pissed off Bulls fan... 2 soft faggots
6779,3,0,0,3,2,@intheKCmix Simmons acted like a bitch when Doc left for LA.. &#128514;&#128514;
6780,3,0,3,0,1,@intheKCmix The last planet of the apes with my kids... It's been a minute
6782,3,2,1,0,0,@intheKCmix it's twitter.. That's what folks do.. Same folks be mad when someone calls them a nigger on here..
6783,3,0,3,0,1,"@intrepidokie nice lie #teabagger. Just because you want to see it doesn't make it real. Like Reagan was a conservative, another huge lie"
6784,3,0,0,3,2,"@iowahawkblog @jjauthor to ----&gt;@DavidMasciotra get past boot camp, and go active a few years, see what we REALLY do daily you liberal pussy"
6785,3,0,0,3,2,"@iowahawkblog I also recommend 6pack of shiner Bock and 12 hours of brisket duty at ""the pit"" feeding oak coals &#128521;"
6786,3,0,3,0,1,@irwinhype thank you so much. it was a bitch move of her to pull. but thank you &#10084;&#65039;
6787,3,1,2,0,1,@is_anyone_up @Huntermoore fuck my tight pussy until I'm dripping wet
6788,3,2,1,0,0,@isaabbellla haha you bitch &#128514; really tho it will be good to catch up yo ! It was pretty fun last time we chilled
6789,3,0,0,3,2,@isaabbellla yo nig your a cheeseball.
6790,6,2,3,1,1,@italian_montana OUUUUUFFFFF you will see pussy
6791,3,0,3,0,1,@its_selenaaaa karma a bitch bruhh
6792,3,0,3,0,1,@itsjaylaaa I don't fight bitchez. They bitch during it to much.
6793,3,2,1,0,0,@itsjaylaaa eat shit nigga bitch turd bag dick beetle
6794,3,0,3,0,1,@itsjaylaaa not a bitch that's for sure
6795,6,0,4,2,1,@itsjustmexo ur a cunt nd a wish a was a faggot
6796,3,1,2,0,1,@itskingdee @GorgeousCamry_ no ion gotta do a bitch ass thang if you dont like wtf im saying unfollow me
6797,3,1,2,0,1,@itssdaviddd retard alert
6798,3,0,3,0,1,@ittybittyber playas fuck up too lmao but that's like on trash FORREAL you a crazy one I see &#128064;&#128064;&#128565;
6799,3,1,2,0,1,@itzbreak that spear chucker? Hell no.
6800,3,0,3,0,1,@ivanrabago_ @Buckm00se I blocked that annoying ass sand nigger claims to not be biased but yet no one can say anything about khan
6801,3,0,3,0,1,@ivanrabago_ @MANIAC3X @Woody_AFC we should play together soon I've been playing with random faggots but it's fun
6802,3,0,3,0,1,@ivanrabago_ at least put a caption when stealing the pic fag lol
6803,3,0,3,0,1,@ivanrabago_ looks ghetto as fuck
6804,3,0,3,0,1,@izzayy_bitches &amp; 4th my guinea pig will haunt you
6805,3,0,3,0,1,"@izziorizzi i'm not a trash talker, brah. i'm polite and diplomatic on and off the court."
6806,3,0,3,0,1,@j_co69 he is a pussy an wouldn't show up bro
6807,3,0,0,3,2,@j_schlauds do it you pussy
6808,3,2,1,0,0,@jaaaaaade__ Shut up. And miss you too fag
6809,3,2,1,0,0,@jaaaaaade__ You can't see it but I'm flipping you the bird
6810,3,0,3,0,1,@jacksparenohoe hotter than a pussy in a pepper patch....who makes this shit up anyways...?
6811,3,0,3,0,1,@jacksparenohoe lemme cheer you up bitch
6812,3,3,0,0,0,@jacksparenohoe let's hang out nigger
6813,3,0,0,3,2,@jacobkesler @ki_kibaby @__adamdavis or if we pick you up in SC and take you with us nip to CR.
6814,3,0,0,3,2,"@jacquebland Weird to see a local yokel ""journalist"" get worked up enough to take such a pointed side, though. Thought they were impartial."
6815,3,1,2,0,1,"@jacqueline_2015 I don't care if it's a ""saying"" calling someone a bitch is still calling someone a name."
6816,3,2,1,0,0,"@jacquibreed ok, I'll sink to your level... you're a special kind of bitch aren't you? @conserv_tribune"
